Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.159.1:64942-192.168.159.131:2475,54,57.0,60.0,63.0,66,0.000223,0.000223,0.000223,0.000223,0.000223,1
192.168.159.131:2475-192.168.159.1:64942,54,57.0,60.0,63.0,66,0.000223,0.000223,0.000223,0.000223,0.000223,1
192.168.159.1:64943-192.168.159.131:1614,54,57.0,60.0,63.0,66,0.000381,0.000381,0.000381,0.000381,0.000381,1
192.168.159.131:1614-192.168.159.1:64943,54,57.0,60.0,63.0,66,0.000381,0.000381,0.000381,0.000381,0.000381,1
192.168.159.1:64944-192.168.159.131:1098,54,57.0,60.0,63.0,66,0.000182,0.000182,0.000182,0.000182,0.000182,1
192.168.159.131:1098-192.168.159.1:64944,54,57.0,60.0,63.0,66,0.000182,0.000182,0.000182,0.000182,0.000182,1
192.168.159.1:64945-192.168.159.131:241,54,57.0,60.0,63.0,66,0.000445,0.000445,0.000445,0.000445,0.000445,1
192.168.159.131:241-192.168.159.1:64945,54,57.0,60.0,63.0,66,0.000445,0.000445,0.000445,0.000445,0.000445,1
192.168.159.1:64946-192.168.159.131:1619,54,57.0,60.0,63.0,66,0.000223,0.000223,0.000223,0.000223,0.000223,1
192.168.159.131:1619-192.168.159.1:64946,54,57.0,60.0,63.0,66,0.000223,0.000223,0.000223,0.000223,0.000223,1
192.168.159.1:64947-192.168.159.131:1699,54,57.0,60.0,63.0,66,0.000256,0.000256,0.000256,0.000256,0.000256,1
192.168.159.131:1699-192.168.159.1:64947,54,57.0,60.0,63.0,66,0.000256,0.000256,0.000256,0.000256,0.000256,1
192.168.159.1:64948-192.168.159.131:2754,54,57.0,60.0,63.0,66,0.000418,0.000418,0.000418,0.000418,0.000418,1
192.168.159.131:2754-192.168.159.1:64948,54,57.0,60.0,63.0,66,0.000418,0.000418,0.000418,0.000418,0.000418,1
192.168.159.1:64949-192.168.159.131:853,54,57.0,60.0,63.0,66,0.000192,0.000192,0.000192,0.000192,0.000192,1
192.168.159.131:853-192.168.159.1:64949,54,57.0,60.0,63.0,66,0.000192,0.000192,0.000192,0.000192,0.000192,1
192.168.159.1:64950-192.168.159.131:80,54,54.0,60.0,66.0,66,0.000107,0.0001405,0.000174,0.0003555,0.000537,1
192.168.159.131:80-192.168.159.1:64950,54,54.0,60.0,66.0,66,0.000107,0.0001405,0.000174,0.0003555,0.000537,1
192.168.159.1:64951-192.168.159.131:853,54,57.0,60.0,63.0,66,0.000213,0.000213,0.000213,0.000213,0.000213,1
192.168.159.131:853-192.168.159.1:64951,54,57.0,60.0,63.0,66,0.000213,0.000213,0.000213,0.000213,0.000213,1
192.168.159.1:64952-192.168.159.131:2754,54,57.0,60.0,63.0,66,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.159.131:2754-192.168.159.1:64952,54,57.0,60.0,63.0,66,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.159.1:64953-192.168.159.131:1699,54,57.0,60.0,63.0,66,0.000113,0.000113,0.000113,0.000113,0.000113,1
192.168.159.131:1699-192.168.159.1:64953,54,57.0,60.0,63.0,66,0.000113,0.000113,0.000113,0.000113,0.000113,1
192.168.159.1:64954-192.168.159.131:1619,54,57.0,60.0,63.0,66,0.000269,0.000269,0.000269,0.000269,0.000269,1
192.168.159.131:1619-192.168.159.1:64954,54,57.0,60.0,63.0,66,0.000269,0.000269,0.000269,0.000269,0.000269,1
192.168.159.1:64955-192.168.159.131:241,54,57.0,60.0,63.0,66,0.000131,0.000131,0.000131,0.000131,0.000131,1
192.168.159.131:241-192.168.159.1:64955,54,57.0,60.0,63.0,66,0.000131,0.000131,0.000131,0.000131,0.000131,1
192.168.159.1:64956-192.168.159.131:2231,54,57.0,60.0,63.0,66,0.000486,0.000486,0.000486,0.000486,0.000486,1
192.168.159.131:2231-192.168.159.1:64956,54,57.0,60.0,63.0,66,0.000486,0.000486,0.000486,0.000486,0.000486,1
192.168.159.1:64957-192.168.159.131:1546,54,57.0,60.0,63.0,66,0.000264,0.000264,0.000264,0.000264,0.000264,1
192.168.159.131:1546-192.168.159.1:64957,54,57.0,60.0,63.0,66,0.000264,0.000264,0.000264,0.000264,0.000264,1
192.168.159.1:64958-192.168.159.131:2552,54,57.0,60.0,63.0,66,0.000314,0.000314,0.000314,0.000314,0.000314,1
192.168.159.131:2552-192.168.159.1:64958,54,57.0,60.0,63.0,66,0.000314,0.000314,0.000314,0.000314,0.000314,1
192.168.159.1:64959-192.168.159.131:3377,54,57.0,60.0,63.0,66,0.000369,0.000369,0.000369,0.000369,0.000369,1
192.168.159.131:3377-192.168.159.1:64959,54,57.0,60.0,63.0,66,0.000369,0.000369,0.000369,0.000369,0.000369,1
192.168.159.1:64960-192.168.159.131:2516,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.131:2516-192.168.159.1:64960,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.1:64961-192.168.159.131:3377,54,57.0,60.0,63.0,66,0.000557,0.000557,0.000557,0.000557,0.000557,1
192.168.159.131:3377-192.168.159.1:64961,54,57.0,60.0,63.0,66,0.000557,0.000557,0.000557,0.000557,0.000557,1
192.168.159.1:64962-192.168.159.131:2552,54,57.0,60.0,63.0,66,0.000329,0.000329,0.000329,0.000329,0.000329,1
192.168.159.131:2552-192.168.159.1:64962,54,57.0,60.0,63.0,66,0.000329,0.000329,0.000329,0.000329,0.000329,1
192.168.159.1:64963-192.168.159.131:1546,54,57.0,60.0,63.0,66,0.000176,0.000176,0.000176,0.000176,0.000176,1
192.168.159.131:1546-192.168.159.1:64963,54,57.0,60.0,63.0,66,0.000176,0.000176,0.000176,0.000176,0.000176,1
192.168.159.1:64964-192.168.159.131:2231,54,57.0,60.0,63.0,66,0.000417,0.000417,0.000417,0.000417,0.000417,1
192.168.159.131:2231-192.168.159.1:64964,54,57.0,60.0,63.0,66,0.000417,0.000417,0.000417,0.000417,0.000417,1
192.168.159.1:64965-192.168.159.131:2516,54,57.0,60.0,63.0,66,0.000278,0.000278,0.000278,0.000278,0.000278,1
192.168.159.131:2516-192.168.159.1:64965,54,57.0,60.0,63.0,66,0.000278,0.000278,0.000278,0.000278,0.000278,1
192.168.159.1:64966-192.168.159.131:2157,54,57.0,60.0,63.0,66,0.000395,0.000395,0.000395,0.000395,0.000395,1
192.168.159.131:2157-192.168.159.1:64966,54,57.0,60.0,63.0,66,0.000395,0.000395,0.000395,0.000395,0.000395,1
192.168.159.1:64967-192.168.159.131:2445,54,57.0,60.0,63.0,66,0.000197,0.000197,0.000197,0.000197,0.000197,1
192.168.159.131:2445-192.168.159.1:64967,54,57.0,60.0,63.0,66,0.000197,0.000197,0.000197,0.000197,0.000197,1
192.168.159.1:64968-192.168.159.131:3519,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.131:3519-192.168.159.1:64968,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.1:64969-192.168.159.131:2591,54,57.0,60.0,63.0,66,0.000245,0.000245,0.000245,0.000245,0.000245,1
192.168.159.131:2591-192.168.159.1:64969,54,57.0,60.0,63.0,66,0.000245,0.000245,0.000245,0.000245,0.000245,1
192.168.159.1:64970-192.168.159.131:2053,54,57.0,60.0,63.0,66,0.000377,0.000377,0.000377,0.000377,0.000377,1
192.168.159.131:2053-192.168.159.1:64970,54,57.0,60.0,63.0,66,0.000377,0.000377,0.000377,0.000377,0.000377,1
192.168.159.1:64971-192.168.159.131:2053,54,57.0,60.0,63.0,66,0.000391,0.000391,0.000391,0.000391,0.000391,1
192.168.159.131:2053-192.168.159.1:64971,54,57.0,60.0,63.0,66,0.000391,0.000391,0.000391,0.000391,0.000391,1
192.168.159.1:64972-192.168.159.131:2591,54,57.0,60.0,63.0,66,0.000127,0.000127,0.000127,0.000127,0.000127,1
192.168.159.131:2591-192.168.159.1:64972,54,57.0,60.0,63.0,66,0.000127,0.000127,0.000127,0.000127,0.000127,1
192.168.159.1:64973-192.168.159.131:3519,54,57.0,60.0,63.0,66,0.000277,0.000277,0.000277,0.000277,0.000277,1
192.168.159.131:3519-192.168.159.1:64973,54,57.0,60.0,63.0,66,0.000277,0.000277,0.000277,0.000277,0.000277,1
192.168.159.1:64974-192.168.159.131:2445,54,57.0,60.0,63.0,66,0.000406,0.000406,0.000406,0.000406,0.000406,1
192.168.159.131:2445-192.168.159.1:64974,54,57.0,60.0,63.0,66,0.000406,0.000406,0.000406,0.000406,0.000406,1
192.168.159.1:64975-192.168.159.131:2157,54,57.0,60.0,63.0,66,0.000157,0.000157,0.000157,0.000157,0.000157,1
192.168.159.131:2157-192.168.159.1:64975,54,57.0,60.0,63.0,66,0.000157,0.000157,0.000157,0.000157,0.000157,1
192.168.159.1:64976-192.168.159.131:2906,54,57.0,60.0,63.0,66,0.000462,0.000462,0.000462,0.000462,0.000462,1
192.168.159.131:2906-192.168.159.1:64976,54,57.0,60.0,63.0,66,0.000462,0.000462,0.000462,0.000462,0.000462,1
192.168.159.1:64977-192.168.159.131:3887,54,57.0,60.0,63.0,66,0.000829,0.000829,0.000829,0.000829,0.000829,1
192.168.159.131:3887-192.168.159.1:64977,54,57.0,60.0,63.0,66,0.000829,0.000829,0.000829,0.000829,0.000829,1
192.168.159.1:64978-192.168.159.131:2970,54,57.0,60.0,63.0,66,0.000518,0.000518,0.000518,0.000518,0.000518,1
192.168.159.131:2970-192.168.159.1:64978,54,57.0,60.0,63.0,66,0.000518,0.000518,0.000518,0.000518,0.000518,1
192.168.159.1:64979-192.168.159.131:2869,54,57.0,60.0,63.0,66,0.000204,0.000204,0.000204,0.000204,0.000204,1
192.168.159.131:2869-192.168.159.1:64979,54,57.0,60.0,63.0,66,0.000204,0.000204,0.000204,0.000204,0.000204,1
192.168.159.1:64980-192.168.159.131:3265,54,57.0,60.0,63.0,66,0.000460,0.000460,0.000460,0.000460,0.000460,1
192.168.159.131:3265-192.168.159.1:64980,54,57.0,60.0,63.0,66,0.000460,0.000460,0.000460,0.000460,0.000460,1
192.168.159.1:64981-192.168.159.131:2906,54,57.0,60.0,63.0,66,0.000228,0.000228,0.000228,0.000228,0.000228,1
192.168.159.131:2906-192.168.159.1:64981,54,57.0,60.0,63.0,66,0.000228,0.000228,0.000228,0.000228,0.000228,1
192.168.159.1:64982-192.168.159.131:3887,54,57.0,60.0,63.0,66,0.000703,0.000703,0.000703,0.000703,0.000703,1
192.168.159.131:3887-192.168.159.1:64982,54,57.0,60.0,63.0,66,0.000703,0.000703,0.000703,0.000703,0.000703,1
192.168.159.1:64983-192.168.159.131:2869,54,57.0,60.0,63.0,66,0.000268,0.000268,0.000268,0.000268,0.000268,1
192.168.159.131:2869-192.168.159.1:64983,54,57.0,60.0,63.0,66,0.000268,0.000268,0.000268,0.000268,0.000268,1
192.168.159.1:64984-192.168.159.131:2970,54,57.0,60.0,63.0,66,0.000341,0.000341,0.000341,0.000341,0.000341,1
192.168.159.131:2970-192.168.159.1:64984,54,57.0,60.0,63.0,66,0.000341,0.000341,0.000341,0.000341,0.000341,1
192.168.159.1:64985-192.168.159.131:3265,54,57.0,60.0,63.0,66,0.000447,0.000447,0.000447,0.000447,0.000447,1
192.168.159.131:3265-192.168.159.1:64985,54,57.0,60.0,63.0,66,0.000447,0.000447,0.000447,0.000447,0.000447,1
192.168.159.1:64986-192.168.159.131:3691,54,57.0,60.0,63.0,66,0.000467,0.000467,0.000467,0.000467,0.000467,1
192.168.159.131:3691-192.168.159.1:64986,54,57.0,60.0,63.0,66,0.000467,0.000467,0.000467,0.000467,0.000467,1
192.168.159.1:64987-192.168.159.131:708,54,57.0,60.0,63.0,66,0.000245,0.000245,0.000245,0.000245,0.000245,1
192.168.159.131:708-192.168.159.1:64987,54,57.0,60.0,63.0,66,0.000245,0.000245,0.000245,0.000245,0.000245,1
192.168.159.1:64988-192.168.159.131:3041,54,57.0,60.0,63.0,66,0.000241,0.000241,0.000241,0.000241,0.000241,1
192.168.159.131:3041-192.168.159.1:64988,54,57.0,60.0,63.0,66,0.000241,0.000241,0.000241,0.000241,0.000241,1
192.168.159.1:64989-192.168.159.131:1054,54,57.0,60.0,63.0,66,0.000807,0.000807,0.000807,0.000807,0.000807,1
192.168.159.131:1054-192.168.159.1:64989,54,57.0,60.0,63.0,66,0.000807,0.000807,0.000807,0.000807,0.000807,1
192.168.159.1:64990-192.168.159.131:3960,54,57.0,60.0,63.0,66,0.000607,0.000607,0.000607,0.000607,0.000607,1
192.168.159.131:3960-192.168.159.1:64990,54,57.0,60.0,63.0,66,0.000607,0.000607,0.000607,0.000607,0.000607,1
192.168.159.1:64991-192.168.159.131:1054,54,57.0,60.0,63.0,66,0.000537,0.000537,0.000537,0.000537,0.000537,1
192.168.159.131:1054-192.168.159.1:64991,54,57.0,60.0,63.0,66,0.000537,0.000537,0.000537,0.000537,0.000537,1
192.168.159.1:64992-192.168.159.131:3041,54,57.0,60.0,63.0,66,0.000287,0.000287,0.000287,0.000287,0.000287,1
192.168.159.131:3041-192.168.159.1:64992,54,57.0,60.0,63.0,66,0.000287,0.000287,0.000287,0.000287,0.000287,1
192.168.159.1:64993-192.168.159.131:708,54,57.0,60.0,63.0,66,0.000175,0.000175,0.000175,0.000175,0.000175,1
192.168.159.131:708-192.168.159.1:64993,54,57.0,60.0,63.0,66,0.000175,0.000175,0.000175,0.000175,0.000175,1
192.168.159.1:64994-192.168.159.131:3691,54,57.0,60.0,63.0,66,0.000331,0.000331,0.000331,0.000331,0.000331,1
192.168.159.131:3691-192.168.159.1:64994,54,57.0,60.0,63.0,66,0.000331,0.000331,0.000331,0.000331,0.000331,1
192.168.159.1:64995-192.168.159.131:3960,54,57.0,60.0,63.0,66,0.000272,0.000272,0.000272,0.000272,0.000272,1
192.168.159.131:3960-192.168.159.1:64995,54,57.0,60.0,63.0,66,0.000272,0.000272,0.000272,0.000272,0.000272,1
192.168.159.1:64996-192.168.159.131:3177,54,57.0,60.0,63.0,66,0.000145,0.000145,0.000145,0.000145,0.000145,1
192.168.159.131:3177-192.168.159.1:64996,54,57.0,60.0,63.0,66,0.000145,0.000145,0.000145,0.000145,0.000145,1
192.168.159.1:64997-192.168.159.131:1794,54,57.0,60.0,63.0,66,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.159.131:1794-192.168.159.1:64997,54,57.0,60.0,63.0,66,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.159.1:64998-192.168.159.131:820,54,57.0,60.0,63.0,66,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.159.131:820-192.168.159.1:64998,54,57.0,60.0,63.0,66,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.159.1:64999-192.168.159.131:3285,54,57.0,60.0,63.0,66,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.159.131:3285-192.168.159.1:64999,54,57.0,60.0,63.0,66,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.159.1:65000-192.168.159.131:1393,54,57.0,60.0,63.0,66,0.000131,0.000131,0.000131,0.000131,0.000131,1
192.168.159.131:1393-192.168.159.1:65000,54,57.0,60.0,63.0,66,0.000131,0.000131,0.000131,0.000131,0.000131,1
192.168.159.1:65001-192.168.159.131:1393,54,57.0,60.0,63.0,66,0.000172,0.000172,0.000172,0.000172,0.000172,1
192.168.159.131:1393-192.168.159.1:65001,54,57.0,60.0,63.0,66,0.000172,0.000172,0.000172,0.000172,0.000172,1
192.168.159.1:65002-192.168.159.131:3285,54,57.0,60.0,63.0,66,0.000316,0.000316,0.000316,0.000316,0.000316,1
192.168.159.131:3285-192.168.159.1:65002,54,57.0,60.0,63.0,66,0.000316,0.000316,0.000316,0.000316,0.000316,1
192.168.159.1:65003-192.168.159.131:820,54,57.0,60.0,63.0,66,0.000146,0.000146,0.000146,0.000146,0.000146,1
192.168.159.131:820-192.168.159.1:65003,54,57.0,60.0,63.0,66,0.000146,0.000146,0.000146,0.000146,0.000146,1
192.168.159.1:65004-192.168.159.131:1794,54,57.0,60.0,63.0,66,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.159.131:1794-192.168.159.1:65004,54,57.0,60.0,63.0,66,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.159.1:65005-192.168.159.131:3177,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.131:3177-192.168.159.1:65005,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.1:65006-192.168.159.131:3668,54,57.0,60.0,63.0,66,0.000140,0.000140,0.000140,0.000140,0.000140,1
192.168.159.131:3668-192.168.159.1:65006,54,57.0,60.0,63.0,66,0.000140,0.000140,0.000140,0.000140,0.000140,1
192.168.159.1:65007-192.168.159.131:2838,54,57.0,60.0,63.0,66,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.159.131:2838-192.168.159.1:65007,54,57.0,60.0,63.0,66,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.159.1:65009-192.168.159.131:571,54,57.0,60.0,63.0,66,0.000097,0.000097,0.000097,0.000097,0.000097,1
192.168.159.131:571-192.168.159.1:65009,54,57.0,60.0,63.0,66,0.000097,0.000097,0.000097,0.000097,0.000097,1
192.168.159.1:65010-192.168.159.131:1683,54,57.0,60.0,63.0,66,0.000198,0.000198,0.000198,0.000198,0.000198,1
192.168.159.131:1683-192.168.159.1:65010,54,57.0,60.0,63.0,66,0.000198,0.000198,0.000198,0.000198,0.000198,1
192.168.159.1:65011-192.168.159.131:2891,54,57.0,60.0,63.0,66,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.159.131:2891-192.168.159.1:65011,54,57.0,60.0,63.0,66,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.159.1:65012-192.168.159.131:2891,54,57.0,60.0,63.0,66,0.000148,0.000148,0.000148,0.000148,0.000148,1
192.168.159.131:2891-192.168.159.1:65012,54,57.0,60.0,63.0,66,0.000148,0.000148,0.000148,0.000148,0.000148,1
192.168.159.1:65013-192.168.159.131:1683,54,57.0,60.0,63.0,66,0.000069,0.000069,0.000069,0.000069,0.000069,1
192.168.159.131:1683-192.168.159.1:65013,54,57.0,60.0,63.0,66,0.000069,0.000069,0.000069,0.000069,0.000069,1
192.168.159.1:65014-192.168.159.131:571,54,57.0,60.0,63.0,66,0.000107,0.000107,0.000107,0.000107,0.000107,1
192.168.159.131:571-192.168.159.1:65014,54,57.0,60.0,63.0,66,0.000107,0.000107,0.000107,0.000107,0.000107,1
192.168.159.1:65015-192.168.159.131:2838,54,57.0,60.0,63.0,66,0.000059,0.000059,0.000059,0.000059,0.000059,1
192.168.159.131:2838-192.168.159.1:65015,54,57.0,60.0,63.0,66,0.000059,0.000059,0.000059,0.000059,0.000059,1
192.168.159.1:65016-192.168.159.131:3668,54,57.0,60.0,63.0,66,0.000120,0.000120,0.000120,0.000120,0.000120,1
192.168.159.131:3668-192.168.159.1:65016,54,57.0,60.0,63.0,66,0.000120,0.000120,0.000120,0.000120,0.000120,1
192.168.159.1:65017-192.168.159.131:2308,54,57.0,60.0,63.0,66,0.000174,0.000174,0.000174,0.000174,0.000174,1
192.168.159.131:2308-192.168.159.1:65017,54,57.0,60.0,63.0,66,0.000174,0.000174,0.000174,0.000174,0.000174,1
192.168.159.1:65018-192.168.159.131:814,54,57.0,60.0,63.0,66,0.000061,0.000061,0.000061,0.000061,0.000061,1
192.168.159.131:814-192.168.159.1:65018,54,57.0,60.0,63.0,66,0.000061,0.000061,0.000061,0.000061,0.000061,1
192.168.159.1:65019-192.168.159.131:3402,54,57.0,60.0,63.0,66,0.000065,0.000065,0.000065,0.000065,0.000065,1
192.168.159.131:3402-192.168.159.1:65019,54,57.0,60.0,63.0,66,0.000065,0.000065,0.000065,0.000065,0.000065,1
192.168.159.1:65020-192.168.159.131:3968,54,57.0,60.0,63.0,66,0.000153,0.000153,0.000153,0.000153,0.000153,1
192.168.159.131:3968-192.168.159.1:65020,54,57.0,60.0,63.0,66,0.000153,0.000153,0.000153,0.000153,0.000153,1
192.168.159.1:65021-192.168.159.131:1680,54,57.0,60.0,63.0,66,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.159.131:1680-192.168.159.1:65021,54,57.0,60.0,63.0,66,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.159.1:65022-192.168.159.131:1680,54,57.0,60.0,63.0,66,0.000194,0.000194,0.000194,0.000194,0.000194,1
192.168.159.131:1680-192.168.159.1:65022,54,57.0,60.0,63.0,66,0.000194,0.000194,0.000194,0.000194,0.000194,1
192.168.159.1:65023-192.168.159.131:3968,54,57.0,60.0,63.0,66,0.000094,0.000094,0.000094,0.000094,0.000094,1
192.168.159.131:3968-192.168.159.1:65023,54,57.0,60.0,63.0,66,0.000094,0.000094,0.000094,0.000094,0.000094,1
192.168.159.1:65024-192.168.159.131:3402,54,57.0,60.0,63.0,66,0.000117,0.000117,0.000117,0.000117,0.000117,1
192.168.159.131:3402-192.168.159.1:65024,54,57.0,60.0,63.0,66,0.000117,0.000117,0.000117,0.000117,0.000117,1
192.168.159.1:65025-192.168.159.131:814,54,57.0,60.0,63.0,66,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.159.131:814-192.168.159.1:65025,54,57.0,60.0,63.0,66,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.159.1:65026-192.168.159.131:2308,54,57.0,60.0,63.0,66,0.000109,0.000109,0.000109,0.000109,0.000109,1
192.168.159.131:2308-192.168.159.1:65026,54,57.0,60.0,63.0,66,0.000109,0.000109,0.000109,0.000109,0.000109,1
192.168.159.1:65027-192.168.159.131:696,54,57.0,60.0,63.0,66,0.000159,0.000159,0.000159,0.000159,0.000159,1
192.168.159.131:696-192.168.159.1:65027,54,57.0,60.0,63.0,66,0.000159,0.000159,0.000159,0.000159,0.000159,1
192.168.159.1:65028-192.168.159.131:1549,54,57.0,60.0,63.0,66,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.159.131:1549-192.168.159.1:65028,54,57.0,60.0,63.0,66,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.159.1:65029-192.168.159.131:2684,54,57.0,60.0,63.0,66,0.000101,0.000101,0.000101,0.000101,0.000101,1
192.168.159.131:2684-192.168.159.1:65029,54,57.0,60.0,63.0,66,0.000101,0.000101,0.000101,0.000101,0.000101,1
192.168.159.1:65030-192.168.159.131:3829,54,57.0,60.0,63.0,66,0.000140,0.000140,0.000140,0.000140,0.000140,1
192.168.159.131:3829-192.168.159.1:65030,54,57.0,60.0,63.0,66,0.000140,0.000140,0.000140,0.000140,0.000140,1
192.168.159.1:65031-192.168.159.131:2213,54,57.0,60.0,63.0,66,0.000112,0.000112,0.000112,0.000112,0.000112,1
192.168.159.131:2213-192.168.159.1:65031,54,57.0,60.0,63.0,66,0.000112,0.000112,0.000112,0.000112,0.000112,1
192.168.159.1:65032-192.168.159.131:2213,54,57.0,60.0,63.0,66,0.000123,0.000123,0.000123,0.000123,0.000123,1
192.168.159.131:2213-192.168.159.1:65032,54,57.0,60.0,63.0,66,0.000123,0.000123,0.000123,0.000123,0.000123,1
192.168.159.1:65033-192.168.159.131:3829,54,57.0,60.0,63.0,66,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.159.131:3829-192.168.159.1:65033,54,57.0,60.0,63.0,66,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.159.1:65034-192.168.159.131:2684,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.131:2684-192.168.159.1:65034,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.1:65035-192.168.159.131:1549,54,57.0,60.0,63.0,66,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.159.131:1549-192.168.159.1:65035,54,57.0,60.0,63.0,66,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.159.1:65036-192.168.159.131:696,54,57.0,60.0,63.0,66,0.000180,0.000180,0.000180,0.000180,0.000180,1
192.168.159.131:696-192.168.159.1:65036,54,57.0,60.0,63.0,66,0.000180,0.000180,0.000180,0.000180,0.000180,1
192.168.159.1:65037-192.168.159.131:1584,54,57.0,60.0,63.0,66,0.000144,0.000144,0.000144,0.000144,0.000144,1
192.168.159.131:1584-192.168.159.1:65037,54,57.0,60.0,63.0,66,0.000144,0.000144,0.000144,0.000144,0.000144,1
192.168.159.1:65038-192.168.159.131:3633,54,57.0,60.0,63.0,66,0.000112,0.000112,0.000112,0.000112,0.000112,1
192.168.159.131:3633-192.168.159.1:65038,54,57.0,60.0,63.0,66,0.000112,0.000112,0.000112,0.000112,0.000112,1
192.168.159.1:65039-192.168.159.131:2237,54,57.0,60.0,63.0,66,0.000232,0.000232,0.000232,0.000232,0.000232,1
192.168.159.131:2237-192.168.159.1:65039,54,57.0,60.0,63.0,66,0.000232,0.000232,0.000232,0.000232,0.000232,1
192.168.159.1:65040-192.168.159.131:177,54,57.0,60.0,63.0,66,0.000130,0.000130,0.000130,0.000130,0.000130,1
192.168.159.131:177-192.168.159.1:65040,54,57.0,60.0,63.0,66,0.000130,0.000130,0.000130,0.000130,0.000130,1
192.168.159.1:65041-192.168.159.131:2037,54,57.0,60.0,63.0,66,0.000064,0.000064,0.000064,0.000064,0.000064,1
192.168.159.131:2037-192.168.159.1:65041,54,57.0,60.0,63.0,66,0.000064,0.000064,0.000064,0.000064,0.000064,1
192.168.159.1:65042-192.168.159.131:2237,54,57.0,60.0,63.0,66,0.000096,0.000096,0.000096,0.000096,0.000096,1
